timestamp,consumer_id,shard_id,collector_input_counted,presenter_output_counted,missing_flag,reset_flag,backlog_bytes,cum_lost_bytes
2026-01-01 05:11:40,consumer_000,shard_000_2,10393749676.0,10319217553.0,False,False,0.0,74356491.18927604
2026-01-01 05:11:50,consumer_000,shard_000_2,10397070391.0,10322500523.0,False,False,0.0,74390929.24664839
2026-01-01 05:12:00,consumer_000,shard_000_2,10400924779.0,10326296430.0,False,False,0.0,74430893.91491024
2026-01-01 05:12:10,consumer_000,shard_000_2,10404312274.0,10329662371.0,False,False,0.0,74466026.58637501
2026-01-01 05:12:20,consumer_000,shard_000_2,10408088784.0,10333408949.0,False,False,0.0,74505233.75062579
2026-01-01 05:12:30,consumer_000,shard_000_2,10411412358.0,10336698474.0,False,False,0.0,74539715.53087291
2026-01-01 05:12:40,consumer_000,shard_000_2,10414895487.0,10340174599.0,False,False,0.0,74575855.31794871
2026-01-01 05:12:50,consumer_000,shard_000_2,10418412274.0,10343666415.0,False,False,0.0,74612321.49939252
2026-01-01 05:13:00,consumer_000,shard_000_2,10421661327.0,10346861567.0,False,False,0.0,74646009.95938691
2026-01-01 05:13:10,consumer_000,shard_000_2,10425464471.0,10350586862.0,False,False,0.0,74685435.45353468
2026-01-01 05:13:20,consumer_000,shard_000_2,10428526620.0,10353613732.0,False,False,0.0,74717185.0846187
2026-01-01 05:13:30,consumer_000,shard_000_2,10432922956.0,10357858143.0,False,False,0.0,74762754.98571797
2026-01-01 05:13:40,consumer_000,shard_000_2,10436199615.0,10361166905.0,False,False,0.0,74796730.42074755
2026-01-01 05:13:50,consumer_000,shard_000_2,10439421750.0,10364461596.0,False,False,0.0,74830150.23623438
2026-01-01 05:14:00,consumer_000,shard_000_2,10442558717.0,10367566586.0,False,False,0.0,74862692.65784097
2026-01-01 05:14:10,consumer_000,shard_000_2,10445797508.0,10370770271.0,False,False,0.0,74896274.5142699
2026-01-01 05:14:20,consumer_000,shard_000_2,10449298185.0,10374218148.0,False,False,0.0,74932565.8727562
2026-01-01 05:14:30,consumer_000,shard_000_2,10452693740.0,10377592301.0,False,False,0.0,74967762.82917026
2026-01-01 05:14:40,consumer_000,shard_000_2,10459085406.0,10383357377.0,False,False,0.0,75034033.87893945
2026-01-01 05:14:50,consumer_000,shard_000_2,10468582891.0,10390017779.0,False,False,2676141.774625373,75132488.92054151
2026-01-01 05:15:00,consumer_000,shard_000_2,10477620804.0,10398596795.0,False,False,3529899.1317728767,75253914.0481109
2026-01-01 05:15:10,consumer_000,shard_000_2,10482260038.0,10405717399.0,False,False,0.0,75338601.14516352
2026-01-01 05:15:20,consumer_000,shard_000_2,10490134008.0,10412858021.0,False,False,1068877.656779332,75420220.89516205
2026-01-01 05:15:30,consumer_000,shard_000_2,10498189658.0,10420735245.0,False,False,1779515.355262192,75514889.86815706
2026-01-01 05:15:40,consumer_000,shard_000_2,10505976930.0,10428321413.0,False,False,1863732.3394318568,75614166.94252665
2026-01-01 05:15:50,consumer_000,shard_000_2,10513134090.0,10435895239.0,False,False,1274555.037002232,75707713.66072835
2026-01-01 05:16:00,consumer_000,shard_000_2,10522075256.0,10443001129.0,False,False,2753725.866818684,75813675.66733606
2026-01-01 05:16:10,consumer_000,shard_000_2,10525066844.0,10448065065.0,False,False,0.0,75873256.4431445
2026-01-01 05:16:20,consumer_000,shard_000_2,10533486446.0,10454707994.0,False,False,1613337.8241654458,75960595.13115485
2026-01-01 05:16:30,consumer_000,shard_000_2,10541154327.0,10463171143.0,False,False,1661474.2920250855,76056893.41157155
2026-01-01 05:16:40,consumer_000,shard_000_2,10544671631.0,10467828454.0,False,False,0.0,76110611.02483623
2026-01-01 05:16:50,consumer_000,shard_000_2,10548364003.0,10472108881.0,False,False,0.0,76148902.91800462
2026-01-01 05:17:00,consumer_000,shard_000_2,10551075855.0,10474730481.0,False,False,0.0,76177006.03669514
2026-01-01 05:17:10,consumer_000,shard_000_2,10554653815.0,10478258117.0,False,False,0.0,76214107.77893186
2026-01-01 05:17:20,consumer_000,shard_000_2,10558269173.0,10481922636.0,False,False,0.0,76251582.03018166
2026-01-01 05:17:30,consumer_000,shard_000_2,10561559351.0,10485151568.0,False,False,0.0,76285709.07873753
2026-01-01 05:17:40,consumer_000,shard_000_2,10565110577.0,10488668460.0,False,False,0.0,76322509.807927
2026-01-01 05:17:50,consumer_000,shard_000_2,,,True,False,0.0,76358227.97261272
2026-01-01 05:18:00,consumer_000,shard_000_2,10571485132.0,10494955260.0,False,False,0.0,76388611.64462759
2026-01-01 05:18:10,consumer_000,shard_000_2,10574580797.0,10498047355.0,False,False,0.0,76420698.6213489
2026-01-01 05:18:20,consumer_000,shard_000_2,10578156205.0,10501549861.0,False,False,0.0,76457795.72405763
2026-01-01 05:18:30,consumer_000,shard_000_2,10581583385.0,10504977420.0,False,False,0.0,76493341.61048982
2026-01-01 05:18:40,consumer_000,shard_000_2,10585193374.0,10508545720.0,False,False,0.0,76530768.30058885
2026-01-01 05:18:50,consumer_000,shard_000_2,10588409593.0,10511704850.0,False,False,0.0,76564083.65299962
2026-01-01 05:19:00,consumer_000,shard_000_2,10591647126.0,10514945464.0,False,False,0.0,76597646.058354
2026-01-01 05:19:10,consumer_000,shard_000_2,10595846323.0,10518982160.0,False,False,0.0,76641196.93752462
2026-01-01 05:19:20,consumer_000,shard_000_2,10599590645.0,10522754906.0,False,False,0.0,76680038.45477828
2026-01-01 05:19:30,consumer_000,shard_000_2,10606750193.0,10528835715.0,False,False,351973.7336597759,76754200.71841277
2026-01-01 05:19:40,consumer_000,shard_000_2,10610066042.0,10532738488.0,False,False,0.0,76792246.23563161
2026-01-01 05:19:50,consumer_000,shard_000_2,10613866459.0,10536867457.0,False,False,0.0,76831659.23174228
2026-01-01 05:20:00,consumer_000,shard_000_2,10619734212.0,10542371316.0,False,False,0.0,76892596.93683705
2026-01-01 05:20:10,consumer_000,shard_000_2,10629058095.0,10548761561.0,False,False,2504876.210437554,76989327.3491247
2026-01-01 05:20:20,consumer_000,shard_000_2,10638529873.0,10557405440.0,False,False,3873116.2705808515,77113521.4155343
2026-01-01 05:20:30,consumer_000,shard_000_2,10645020075.0,10565320312.0,False,False,1591268.114531437,77220975.22189254
2026-01-01 05:20:40,consumer_000,shard_000_2,10648465731.0,10570625611.0,False,False,0.0,77273218.28969544
2026-01-01 05:20:50,consumer_000,shard_000_2,10652265087.0,10574802609.0,False,False,0.0,77312608.42309359
2026-01-01 05:21:00,consumer_000,shard_000_2,10655611164.0,10578105304.0,False,False,0.0,77347297.35809223
2026-01-01 05:21:10,consumer_000,shard_000_2,10659047032.0,10581542863.0,False,False,0.0,77382946.27616417
2026-01-01 05:21:20,consumer_000,shard_000_2,10662388460.0,10584848485.0,False,False,0.0,77417599.97030951
2026-01-01 05:21:30,consumer_000,shard_000_2,10666404978.0,10588752757.0,False,False,0.0,77459262.51188636
2026-01-01 05:21:40,consumer_000,shard_000_2,10669612844.0,10591931239.0,False,False,0.0,77492524.86185864
2026-01-01 05:21:50,consumer_000,shard_000_2,10673275436.0,10595583539.0,False,False,0.0,77530476.89976971
2026-01-01 05:22:00,consumer_000,shard_000_2,10676730226.0,10599025437.0,False,False,0.0,77566268.88237976
2026-01-01 05:22:10,consumer_000,shard_000_2,10685175079.0,10604757749.0,False,False,1634675.5420403834,77653904.64068644
2026-01-01 05:22:20,consumer_000,shard_000_2,10694031505.0,10613233351.0,False,False,2826216.3999752123,77762593.01590168
2026-01-01 05:22:30,consumer_000,shard_000_2,10702067435.0,10621267588.0,False,False,2610897.1502533006,77875270.0069956
2026-01-01 05:22:40,consumer_000,shard_000_2,10711450824.0,10629173137.0,False,False,3841282.706884063,77999713.76641482
2026-01-01 05:22:50,consumer_000,shard_000_2,10714778600.0,10635288987.0,False,False,0.0,78074041.22805615
2026-01-01 05:23:00,consumer_000,shard_000_2,10718300592.0,10640054199.0,False,False,0.0,78110576.58479257
2026-01-01 05:23:10,consumer_000,shard_000_2,10721882995.0,10643612089.0,False,False,0.0,78147723.76143894
2026-01-01 05:23:20,consumer_000,shard_000_2,10725634786.0,10647312427.0,False,False,0.0,78186635.12941827
2026-01-01 05:23:30,consumer_000,shard_000_2,10729281131.0,10650924705.0,False,False,0.0,78224423.89316814
2026-01-01 05:23:40,consumer_000,shard_000_2,10732629538.0,10654217971.0,False,False,0.0,78259137.81237091
2026-01-01 05:23:50,consumer_000,shard_000_2,10736289676.0,10657832233.0,False,False,0.0,78297110.7466584
2026-01-01 05:24:00,consumer_000,shard_000_2,10739981872.0,10661519136.0,False,False,0.0,78335380.69971271
2026-01-01 05:24:10,consumer_000,shard_000_2,10743228572.0,10664695097.0,False,False,0.0,78369051.89111541
2026-01-01 05:24:20,consumer_000,shard_000_2,10746675194.0,10668123772.0,False,False,0.0,78404768.05235006
2026-01-01 05:24:30,consumer_000,shard_000_2,10751798602.0,10672954889.0,False,False,0.0,78457884.89144424
2026-01-01 05:24:40,consumer_000,shard_000_2,10759880413.0,10679341324.0,False,False,1268048.3105379324,78541707.12985602
2026-01-01 05:24:50,consumer_000,shard_000_2,10768456311.0,10687196555.0,False,False,2378272.8420700226,78643808.8487201
2026-01-01 05:25:00,consumer_000,shard_000_2,10774267827.0,10694566608.0,False,False,180385.55470328405,78728698.03940709
2026-01-01 05:25:10,consumer_000,shard_000_2,10777390388.0,10698229968.0,False,False,0.0,78762926.55747788
2026-01-01 05:25:20,consumer_000,shard_000_2,10780379132.0,10701440294.0,False,False,0.0,78793923.7836453
2026-01-01 05:25:30,consumer_000,shard_000_2,10783339869.0,10704382084.0,False,False,0.0,78824638.47089624
2026-01-01 05:25:40,consumer_000,shard_000_2,10786458813.0,10707456654.0,False,False,0.0,78856981.03796165
2026-01-01 05:25:50,consumer_000,shard_000_2,10789683647.0,10710652152.0,False,False,0.0,78890408.94564992
2026-01-01 05:26:00,consumer_000,shard_000_2,10793007851.0,10713944950.0,False,False,0.0,78924900.68084228
2026-01-01 05:26:10,consumer_000,shard_000_2,10796350300.0,10717262639.0,False,False,0.0,78959581.15763147
2026-01-01 05:26:20,consumer_000,shard_000_2,10799708625.0,10720586734.0,False,False,0.0,78994391.58770424
2026-01-01 05:26:30,consumer_000,shard_000_2,10802811204.0,10723637390.0,False,False,0.0,79026582.1782491
2026-01-01 05:26:40,consumer_000,shard_000_2,10806232736.0,10727017972.0,False,False,0.0,79062069.9079333
2026-01-01 05:26:50,consumer_000,shard_000_2,10809541347.0,10730311751.0,False,False,0.0,79096387.3990523
2026-01-01 05:27:00,consumer_000,shard_000_2,10812864235.0,10733614092.0,False,False,0.0,79130859.33822039
2026-01-01 05:27:10,consumer_000,shard_000_2,10815937732.0,10736635990.0,False,False,0.0,79162728.0681644
2026-01-01 05:27:20,consumer_000,shard_000_2,10819437896.0,10740078816.0,False,False,0.0,79199001.40988621
2026-01-01 05:27:30,consumer_000,shard_000_2,10822647727.0,10743270260.0,False,False,0.0,79232267.23428448
2026-01-01 05:27:40,consumer_000,shard_000_2,10826172152.0,10746757198.0,False,False,0.0,79268860.50743105
2026-01-01 05:27:50,consumer_000,shard_000_2,10829623575.0,10750196878.0,False,False,0.0,79304642.2204392
2026-01-01 05:28:00,consumer_000,shard_000_2,10833442042.0,10753940519.0,False,False,0.0,79344208.37734689
2026-01-01 05:28:10,consumer_000,shard_000_2,10836760205.0,10757220923.0,False,False,0.0,79378625.81885731
2026-01-01 05:28:20,consumer_000,shard_000_2,10845192932.0,10762962825.0,False,False,1611732.4759634687,79466087.49433936
2026-01-01 05:28:30,consumer_000,shard_000_2,10853099758.0,10771417982.0,False,False,1878680.7080377508,79564792.62640633
2026-01-01 05:28:40,consumer_000,shard_000_2,10860575032.0,10779110897.0,False,False,1576200.3242951613,79661728.39480582
2026-01-01 05:28:50,consumer_000,shard_000_2,10868291164.0,10786678902.0,False,False,1668975.5807812726,79758053.13332939
2026-01-01 05:29:00,consumer_000,shard_000_2,10876380476.0,10794220151.0,False,False,2085948.4331109915,79859234.94623113
2026-01-01 05:29:10,consumer_000,shard_000_2,10881345193.0,10800624620.0,False,False,0.0,79932338.91793525
2026-01-01 05:29:20,consumer_000,shard_000_2,10887859151.0,10807432251.0,False,False,0.0,79999906.66377328
2026-01-01 05:29:30,consumer_000,shard_000_2,10896872861.0,10813962687.0,False,False,2190256.6633125637,80093441.82240602
2026-01-01 05:29:40,consumer_000,shard_000_2,10903222166.0,10821670940.0,False,False,618650.1795542678,80181985.62457928
2026-01-01 05:29:50,consumer_000,shard_000_2,10907171786.0,10826500830.0,False,False,0.0,80229401.34686737
2026-01-01 05:30:00,consumer_000,shard_000_2,10910844955.0,10830433481.0,False,False,0.0,80267506.90095976
2026-01-01 05:30:10,consumer_000,shard_000_2,10914235627.0,10833789823.0,False,False,0.0,80302650.51175174
2026-01-01 05:30:20,consumer_000,shard_000_2,10916972493.0,10836471199.0,False,False,0.0,80331028.66212903
2026-01-01 05:30:30,consumer_000,shard_000_2,10920443353.0,10839886733.0,False,False,0.0,80367010.55572063
2026-01-01 05:30:40,consumer_000,shard_000_2,10923690218.0,10843155051.0,False,False,0.0,80400695.10136251
2026-01-01 05:30:50,consumer_000,shard_000_2,10927727500.0,10847080199.0,False,False,0.0,80442571.65120398
2026-01-01 05:31:00,consumer_000,shard_000_2,10931193912.0,10850549089.0,False,False,0.0,80478520.43820158
2026-01-01 05:31:10,consumer_000,shard_000_2,10935186502.0,10854497861.0,False,False,0.0,80519929.96517988
2026-01-01 05:31:20,consumer_000,shard_000_2,10938591408.0,10857870509.0,False,False,0.0,80555236.424453
2026-01-01 05:31:30,consumer_000,shard_000_2,10942274189.0,10861544680.0,False,False,0.0,80593457.78789647
2026-01-01 05:31:40,consumer_000,shard_000_2,10945952955.0,10865211489.0,False,False,0.0,80631559.00443622
2026-01-01 05:31:50,consumer_000,shard_000_2,10949053573.0,10868228228.0,False,False,0.0,80663735.54880796
2026-01-01 05:32:00,consumer_000,shard_000_2,10951964040.0,10871144542.0,False,False,0.0,80693909.30258822
2026-01-01 05:32:10,consumer_000,shard_000_2,10954991999.0,10874147264.0,False,False,0.0,80725304.4144424
2026-01-01 05:32:20,consumer_000,shard_000_2,10958263106.0,10877373663.0,False,False,0.0,80759219.60845776
2026-01-01 05:32:30,consumer_000,shard_000_2,10961175542.0,10880249467.0,False,False,0.0,80789437.31119412
2026-01-01 05:32:40,consumer_000,shard_000_2,10964231649.0,10883290480.0,False,False,0.0,80821126.24963854
2026-01-01 05:32:50,consumer_000,shard_000_2,10967734478.0,10886724292.0,False,False,0.0,80857456.5759914
2026-01-01 05:33:00,consumer_000,shard_000_2,10971286722.0,10890281338.0,False,False,0.0,80894309.47715902
2026-01-01 05:33:10,consumer_000,shard_000_2,10974971447.0,10893924385.0,False,False,0.0,80932550.3701571
2026-01-01 05:33:20,consumer_000,shard_000_2,10978099591.0,10896984142.0,False,False,0.0,80965031.88401741
2026-01-01 05:33:30,consumer_000,shard_000_2,10981352452.0,10900242460.0,False,False,0.0,80998769.97138728
2026-01-01 05:33:40,consumer_000,shard_000_2,10984132641.0,10902967125.0,False,False,0.0,81027587.53993617
2026-01-01 05:33:50,consumer_000,shard_000_2,10987468811.0,10906255297.0,False,False,0.0,81062199.43435085
2026-01-01 05:34:00,consumer_000,shard_000_2,10991422039.0,10910147944.0,False,False,0.0,81103159.97623241
2026-01-01 05:34:10,consumer_000,shard_000_2,10994410987.0,10913092596.0,False,False,0.0,81134153.48207411
2026-01-01 05:34:20,consumer_000,shard_000_2,10997453199.0,10916184303.0,False,False,0.0,81165688.07720584
2026-01-01 05:34:30,consumer_000,shard_000_2,11001011696.0,10919657003.0,False,False,0.0,81202586.82518974
2026-01-01 05:34:40,consumer_000,shard_000_2,11004530365.0,10923190804.0,False,False,0.0,81239097.91912226
2026-01-01 05:34:50,consumer_000,shard_000_2,11008525077.0,10927090457.0,False,False,0.0,81280526.46747234
2026-01-01 05:35:00,consumer_000,shard_000_2,11015933484.0,10933193508.0,False,False,593723.2535451232,81357379.15601121
2026-01-01 05:35:10,consumer_000,shard_000_2,11026044919.0,10940349726.0,False,False,3561853.0488609495,81468446.37862453
2026-01-01 05:35:20,consumer_000,shard_000_2,11033142162.0,10948674959.0,False,False,2029743.283003291,81579011.42721371
2026-01-01 05:35:30,consumer_000,shard_000_2,11037247734.0,10954976256.0,False,False,0.0,81642651.29506995
2026-01-01 05:35:40,consumer_000,shard_000_2,11041341339.0,10959572563.0,False,False,0.0,81685067.61976881
2026-01-01 05:35:50,consumer_000,shard_000_2,11044659667.0,10962776737.0,False,False,0.0,81719458.0717598
2026-01-01 05:36:00,consumer_000,shard_000_2,11048120342.0,10966263119.0,False,False,0.0,81755359.62110867
2026-01-01 05:36:10,consumer_000,shard_000_2,11051750984.0,10969850716.0,False,False,0.0,81793009.12246627
2026-01-01 05:36:20,consumer_000,shard_000_2,11055431456.0,10973512490.0,False,False,0.0,81831228.92648783
2026-01-01 05:36:30,consumer_000,shard_000_2,11058856192.0,10976884304.0,False,False,0.0,81866740.64886574
2026-01-01 05:36:40,consumer_000,shard_000_2,11062537598.0,10980524489.0,False,False,0.0,81904927.15319364
2026-01-01 05:36:50,consumer_000,shard_000_2,11065615766.0,10983541704.0,False,False,0.0,81936848.38069244
2026-01-01 05:37:00,consumer_000,shard_000_2,11068851147.0,10986781800.0,False,False,0.0,81970407.52829388
2026-01-01 05:37:10,consumer_000,shard_000_2,11072220465.0,10990117808.0,False,False,0.0,82005361.56867507
2026-01-01 05:37:20,consumer_000,shard_000_2,11075556277.0,10993428301.0,False,False,0.0,82039964.76513267
2026-01-01 05:37:30,consumer_000,shard_000_2,11078954753.0,10996789060.0,False,False,0.0,82075194.55173378
2026-01-01 05:37:40,consumer_000,shard_000_2,11082582570.0,11000366544.0,False,False,0.0,82112847.52188861
2026-01-01 05:37:50,consumer_000,shard_000_2,11085887405.0,11003629103.0,False,False,0.0,82147129.79352087
2026-01-01 05:38:00,consumer_000,shard_000_2,11089362158.0,11007083991.0,False,False,0.0,82183169.82211629
2026-01-01 05:38:10,consumer_000,shard_000_2,11092934556.0,11010626333.0,False,False,0.0,82220215.05944331
2026-01-01 05:38:20,consumer_000,shard_000_2,11096958208.0,11014561355.0,False,False,0.0,82261922.40856649
2026-01-01 05:38:30,consumer_000,shard_000_2,11100309287.0,11017860412.0,False,False,0.0,82296668.43687719
2026-01-01 05:38:40,consumer_000,shard_000_2,11103646738.0,11021231906.0,False,False,0.0,82331304.2463298
2026-01-01 05:38:50,consumer_000,shard_000_2,11107182491.0,11024710050.0,False,False,0.0,82367973.7364492
2026-01-01 05:39:00,consumer_000,shard_000_2,11112258992.0,11029528101.0,False,False,0.0,82420652.60231149
2026-01-01 05:39:10,consumer_000,shard_000_2,11120341667.0,11035891574.0,False,False,1253585.2871040627,82504449.48612109
2026-01-01 05:39:20,consumer_000,shard_000_2,11129962295.0,11043534768.0,False,False,3387612.4584053187,82617177.56749943
2026-01-01 05:39:30,consumer_000,shard_000_2,11135814405.0,11051353022.0,False,False,702612.7618007567,82712952.13383463
2026-01-01 05:39:40,consumer_000,shard_000_2,11139278622.0,11056144537.0,False,False,0.0,82756161.61627361
2026-01-01 05:39:50,consumer_000,shard_000_2,11142522532.0,11059631944.0,False,False,0.0,82789831.65822046
2026-01-01 05:40:00,consumer_000,shard_000_2,11145902481.0,11062984575.0,False,False,0.0,82824895.12547615
2026-01-01 05:40:10,consumer_000,shard_000_2,11154566795.0,11068666564.0,False,False,1833123.3791149324,82914771.19284242
2026-01-01 05:40:20,consumer_000,shard_000_2,11157957737.0,11074087515.0,False,False,0.0,82968916.43884987
2026-01-01 05:40:30,consumer_000,shard_000_2,11161309905.0,11078221526.0,False,False,0.0,83003643.93584311
2026-01-01 05:40:40,consumer_000,shard_000_2,11164835780.0,11081694947.0,False,False,0.0,83040178.24332385
2026-01-01 05:40:50,consumer_000,shard_000_2,11168582859.0,11085398825.0,False,False,0.0,83079059.9850566
2026-01-01 05:41:00,consumer_000,shard_000_2,11171850564.0,11088611911.0,False,False,0.0,83112959.63644928
2026-01-01 05:41:10,consumer_000,shard_000_2,11175429637.0,11092169366.0,False,False,0.0,83150101.2956053
2026-01-01 05:41:20,consumer_000,shard_000_2,11178297722.0,11094980492.0,False,False,0.0,83179867.27069423
2026-01-01 05:41:30,consumer_000,shard_000_2,11181751637.0,11098401693.0,False,False,0.0,83215682.45349507
2026-01-01 05:41:40,consumer_000,shard_000_2,11185330974.0,11101992555.0,False,False,0.0,83252819.16377616
2026-01-01 05:41:50,consumer_000,shard_000_2,11188225475.0,11104811895.0,False,False,0.0,83282845.97573303
2026-01-01 05:42:00,consumer_000,shard_000_2,11192045125.0,11108547622.0,False,False,0.0,83322459.31045693
2026-01-01 05:42:10,consumer_000,shard_000_2,11195249908.0,11111761040.0,False,False,0.0,83355661.83173427
2026-01-01 05:42:20,consumer_000,shard_000_2,11198529419.0,11115055740.0,False,False,0.0,83389672.66093566
2026-01-01 05:42:30,consumer_000,shard_000_2,11201687522.0,11118177607.0,False,False,0.0,83422416.40026699
2026-01-01 05:42:40,consumer_000,shard_000_2,11204984265.0,11121440650.0,False,False,0.0,83456655.33235025
2026-01-01 05:42:50,consumer_000,shard_000_2,11208254836.0,11124689794.0,False,False,0.0,83490575.13908397
2026-01-01 05:43:00,consumer_000,shard_000_2,11211586200.0,11127982627.0,False,False,0.0,83525122.92983864
2026-01-01 05:43:10,consumer_000,shard_000_2,11214710623.0,11131058707.0,False,False,0.0,83557501.65208958
2026-01-01 05:43:20,consumer_000,shard_000_2,11217994766.0,11134313337.0,False,False,0.0,83591553.11412002
2026-01-01 05:43:30,consumer_000,shard_000_2,11221443465.0,11137728213.0,False,False,0.0,83627335.02399908
2026-01-01 05:43:40,consumer_000,shard_000_2,11225468971.0,11141659755.0,False,False,0.0,83669078.95718879
2026-01-01 05:43:50,consumer_000,shard_000_2,11228315599.0,11144442407.0,False,False,0.0,83698599.29942
2026-01-01 05:44:00,consumer_000,shard_000_2,11231582794.0,11147739463.0,False,False,0.0,83732518.16683452
2026-01-01 05:44:10,consumer_000,shard_000_2,11234638701.0,11150789101.0,False,False,0.0,83764228.20065057
2026-01-01 05:44:20,consumer_000,shard_000_2,11237755462.0,11153884708.0,False,False,0.0,83796518.80731423
2026-01-01 05:44:30,consumer_000,shard_000_2,11240751645.0,11156843054.0,False,False,0.0,83827607.74925984
2026-01-01 05:44:40,consumer_000,shard_000_2,11244376385.0,11160372087.0,False,False,0.0,83865189.00197421
2026-01-01 05:44:50,consumer_000,shard_000_2,11247708561.0,11163705055.0,False,False,0.0,83899727.81290169
2026-01-01 05:45:00,consumer_000,shard_000_2,11251345298.0,11167300383.0,False,False,0.0,83937449.65048142
2026-01-01 05:45:10,consumer_000,shard_000_2,11255501045.0,11171375168.0,False,False,0.0,83980511.57120192
2026-01-01 05:45:20,consumer_000,shard_000_2,11260458251.0,11176228202.0,False,False,0.0,84031915.8664333
2026-01-01 05:45:30,consumer_000,shard_000_2,11268715863.0,11182421334.0,False,False,1426791.925027782,84117562.48429209
2026-01-01 05:45:40,consumer_000,shard_000_2,11279122512.0,11190074000.0,False,False,4246231.4480585875,84240229.78327432
2026-01-01 05:45:50,consumer_000,shard_000_2,11284650741.0,11198118369.0,False,False,804040.3359894343,84341599.9253717
2026-01-01 05:46:00,consumer_000,shard_000_2,11288299675.0,11203578012.0,False,False,0.0,84387764.160041
2026-01-01 05:46:10,consumer_000,shard_000_2,11291966364.0,11207454926.0,False,False,0.0,84425784.99812983
2026-01-01 05:46:20,consumer_000,shard_000_2,11295716638.0,11211160330.0,False,False,0.0,84464665.75663732
2026-01-01 05:46:30,consumer_000,shard_000_2,11299231207.0,11214622161.0,False,False,0.0,84501117.53719305
2026-01-01 05:46:40,consumer_000,shard_000_2,11302787137.0,11218161477.0,False,False,0.0,84538007.93930773
2026-01-01 05:46:50,consumer_000,shard_000_2,11306191835.0,11221518869.0,False,False,0.0,84573323.39897482
2026-01-01 05:47:00,consumer_000,shard_000_2,11309910888.0,11225180799.0,False,False,0.0,84611903.53738275
2026-01-01 05:47:10,consumer_000,shard_000_2,11313291540.0,11228526627.0,False,False,0.0,84646959.54214406
2026-01-01 05:47:20,consumer_000,shard_000_2,11316907863.0,11232113014.0,False,False,0.0,84684453.80961677
2026-01-01 05:47:30,consumer_000,shard_000_2,11319976381.0,11235123276.0,False,False,0.0,84716270.70168518
2026-01-01 05:47:40,consumer_000,shard_000_2,11327915098.0,11240924602.0,False,False,1110452.9670859538,84798611.48964849
2026-01-01 05:47:50,consumer_000,shard_000_2,11330989046.0,11245452483.0,False,False,0.0,84842010.90445556
2026-01-01 05:48:00,consumer_000,shard_000_2,11334566670.0,11249543967.0,False,False,0.0,84879095.15508395
2026-01-01 05:48:10,consumer_000,shard_000_2,11337375042.0,11252314728.0,False,False,0.0,84908235.43095145
2026-01-01 05:48:20,consumer_000,shard_000_2,11340719897.0,11255637677.0,False,False,0.0,84942941.99148148
2026-01-01 05:48:30,consumer_000,shard_000_2,11344366664.0,11259264793.0,False,False,0.0,84980751.72660372
2026-01-01 05:48:40,consumer_000,shard_000_2,11347840155.0,11262718602.0,False,False,0.0,85016784.86066471
2026-01-01 05:48:50,consumer_000,shard_000_2,11351193594.0,11266039485.0,False,False,0.0,85051550.50783229
2026-01-01 05:49:00,consumer_000,shard_000_2,11354977483.0,11269745695.0,False,False,0.0,85090789.99462399
2026-01-01 05:49:10,consumer_000,shard_000_2,11359984492.0,11274569757.0,False,False,0.0,85142715.07250457
2026-01-01 05:49:20,consumer_000,shard_000_2,11368208060.0,11280842969.0,False,False,1393762.8728310438,85228030.56644514
2026-01-01 05:49:30,consumer_000,shard_000_2,11378371183.0,11288507953.0,False,False,3988450.9391526245,85347838.36130053
2026-01-01 05:49:40,consumer_000,shard_000_2,11383785419.0,11296434370.0,False,False,565197.022820821,85445369.67578657
2026-01-01 05:49:50,consumer_000,shard_000_2,11387559088.0,11301766956.0,False,False,0.0,85490351.5445568
2026-01-01 05:50:00,consumer_000,shard_000_2,,,True,False,0.0,85524989.56458668
2026-01-01 05:50:10,consumer_000,shard_000_2,11398878079.0,11311083760.0,False,False,1148824.0514163766,85607741.04295123
2026-01-01 05:50:20,consumer_000,shard_000_2,11408252709.0,11319038544.0,False,False,3089002.260208615,85716842.95589705
2026-01-01 05:50:30,consumer_000,shard_000_2,11415493818.0,11327099819.0,False,False,1926414.4887970835,85823928.20680997
2026-01-01 05:50:40,consumer_000,shard_000_2,11423547724.0,11335158233.0,False,False,2165986.0019626087,85927433.09923011
2026-01-01 05:50:50,consumer_000,shard_000_2,11426802744.0,11338838605.0,False,False,0.0,85983652.31004725
2026-01-01 05:51:00,consumer_000,shard_000_2,11430178900.0,11342889785.0,False,False,0.0,86018673.63393514
2026-01-01 05:51:10,consumer_000,shard_000_2,11433983021.0,11346506604.0,False,False,0.0,86058138.32029432
2026-01-01 05:51:20,consumer_000,shard_000_2,11437448495.0,11350053622.0,False,False,0.0,86094091.92615104
2026-01-01 05:51:30,consumer_000,shard_000_2,11440886356.0,11353464086.0,False,False,0.0,86129732.87362173
2026-01-01 05:51:40,consumer_000,shard_000_2,11444318081.0,11356861345.0,False,False,0.0,86165297.59952322
2026-01-01 05:51:50,consumer_000,shard_000_2,11447789179.0,11361515215.0,False,False,0.0,86165297.59952322
2026-01-01 05:52:00,consumer_000,shard_000_2,11451317832.0,11365041560.0,False,False,0.0,86165297.59952322
2026-01-01 05:52:10,consumer_000,shard_000_2,11454914888.0,11368640440.0,False,False,0.0,86165297.59952322
2026-01-01 05:52:20,consumer_000,shard_000_2,11458062261.0,11371752148.0,False,False,0.0,86165297.59952322
